Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered
2020-04-07,Lewis,New York,US,6,2.0,0
2020-04-07,Livingston,New York,US,28,2.0,9
2020-04-07,Madison,New York,US,88,2.0,56
2020-04-07,Monroe,New York,US,596,30.0,236
2020-04-07,Montgomery,New York,US,18,1.0,0
2020-04-07,Nassau,New York,US,16610,500.0,197
2020-04-07,Niagara,New York,US,143,1.0,11
2020-04-07,Oneida,New York,US,118,1.0,19
2020-04-07,Onondaga,New York,US,377,5.0,119
2020-04-07,Ontario,New York,US,37,0.0,0
2020-04-07,Orange,New York,US,3599,93.0,0
2020-04-07,Orleans,New York,US,15,0.0,0
2020-04-07,Oswego,New York,US,31,2.0,14
2020-04-07,Otsego,New York,US,34,2.0,0
2020-04-07,Putnam,New York,US,366,16.0,0
2020-04-07,Rensselaer,New York,US,91,3.0,30
2020-04-07,Rockland,New York,US,5990,135.0,0
2020-04-07,Saratoga,New York,US,155,5.0,0
2020-04-07,Schenectady,New York,US,145,5.0,21
2020-04-07,Schoharie,New York,US,12,0.0,0
2020-04-07,Schuyler,New York,US,4,0.0,0
2020-04-07,Seneca,New York,US,10,0.0,0
2020-04-07,St. Lawrence,New York,US,60,0.0,0
2020-04-07,Steuben,New York,US,75,1.0,12
2020-04-07,Suffolk,New York,US,15637,263.0,180
2020-04-07,Sullivan,New York,US,270,6.0,0
2020-04-07,Tioga,New York,US,8,0.0,0
2020-04-07,Tompkins,New York,US,97,0.0,54
2020-04-07,Ulster,New York,US,398,5.0,0
2020-04-07,Warren,New York,US,31,0.0,0
2020-04-07,Washington,New York,US,19,1.0,7
2020-04-07,Wayne,New York,US,35,0.0,0
2020-04-07,Westchester,New York,US,14294,283.0,52
2020-04-07,Wyoming,New York,US,23,1.0,5
2020-04-07,Yates,New York,US,2,0.0,0
2020-04-08,Albany,New York,US,342,6.0,0
2020-04-08,Allegany,New York,US,21,1.0,0
2020-04-08,Broome,New York,US,93,6.0,14
2020-04-08,Cattaraugus,New York,US,13,0.0,3
2020-04-08,Cayuga,New York,US,14,1.0,3
2020-04-08,Chautauqua,New York,US,21,2.0,8
2020-04-08,Chemung,New York,US,55,1.0,4
2020-04-08,Chenango,New York,US,53,0.0,7
2020-04-08,Clinton,New York,US,39,0.0,7
2020-04-08,Columbia,New York,US,63,4.0,27
2020-04-08,Cortland,New York,US,19,1.0,12
2020-04-08,Delaware,New York,US,37,1.0,7
2020-04-08,Dutchess,New York,US,1395,15.0,92
2020-04-08,Erie,New York,US,1335,45.0,333
2020-04-08,Essex,New York,US,7,0.0,0
2020-04-08,Franklin,New York,US,10,0.0,0
2020-04-08,Fulton,New York,US,14,1.0,0
2020-04-08,Genesee,New York,US,47,1.0,0
2020-04-08,Greene,New York,US,25,0.0,12
2020-04-08,Hamilton,New York,US,2,0.0,0
2020-04-08,Herkimer,New York,US,29,3.0,0
2020-04-08,Jefferson,New York,US,40,0.0,5
2020-04-08,Lewis,New York,US,6,2.0,0
2020-04-08,Livingston,New York,US,29,2.0,13
2020-04-08,Madison,New York,US,96,3.0,66
2020-04-08,Monroe,New York,US,627,34.0,275
2020-04-08,Montgomery,New York,US,18,1.0,0
2020-04-08,Nassau,New York,US,18548,566.0,197
2020-04-08,Niagara,New York,US,155,1.0,11
2020-04-08,Oneida,New York,US,129,2.0,23
2020-04-08,Onondaga,New York,US,422,6.0,141
2020-04-08,Ontario,New York,US,39,0.0,0
2020-04-08,Orange,New York,US,4075,107.0,0
2020-04-08,Orleans,New York,US,16,0.0,0
2020-04-08,Oswego,New York,US,36,2.0,18
2020-04-08,Otsego,New York,US,38,2.0,9
2020-04-08,Putnam,New York,US,403,20.0,0
2020-04-08,Rensselaer,New York,US,75,3.0,30
2020-04-08,Rockland,New York,US,6413,154.0,0
2020-04-08,Saratoga,New York,US,162,5.0,0
2020-04-08,Schenectady,New York,US,149,6.0,21
2020-04-08,Schoharie,New York,US,12,0.0,0
2020-04-08,Schuyler,New York,US,4,0.0,2
2020-04-08,Seneca,New York,US,12,0.0,0
2020-04-08,St. Lawrence,New York,US,69,0.0,0
2020-04-08,Steuben,New York,US,82,3.0,12
2020-04-08,Suffolk,New York,US,17008,323.0,310
2020-04-08,Sullivan,New York,US,279,6.0,0
2020-04-08,Tioga,New York,US,12,0.0,0
2020-04-08,Tompkins,New York,US,103,0.0,69
2020-04-08,Ulster,New York,US,422,6.0,0
2020-04-08,Warren,New York,US,33,0.0,0
2020-04-08,Washington,New York,US,20,1.0,7
2020-04-08,Wayne,New York,US,39,0.0,9
2020-04-08,Westchester,New York,US,15887,315.0,4376
2020-04-08,Wyoming,New York,US,27,1.0,5
2020-04-08,Yates,New York,US,2,0.0,1
2020-04-09,Albany,New York,US,379,7.0,0
2020-04-09,Allegany,New York,US,22,1.0,0
2020-04-09,Broome,New York,US,105,6.0,23
2020-04-09,Cattaraugus,New York,US,17,0.0,3
2020-04-09,Cayuga,New York,US,16,1.0,5
2020-04-09,Chautauqua,New York,US,22,2.0,11
2020-04-09,Chemung,New York,US,59,1.0,4
2020-04-09,Chenango,New York,US,55,0.0,7
2020-04-09,Clinton,New York,US,40,0.0,7
2020-04-09,Columbia,New York,US,70,4.0,32
2020-04-09,Cortland,New York,US,20,1.0,12
2020-04-09,Delaware,New York,US,37,1.0,7
2020-04-09,Dutchess,New York,US,1493,19.0,104
2020-04-09,Erie,New York,US,1440,50.0,398
2020-04-09,Essex,New York,US,8,0.0,0
2020-04-09,Franklin,New York,US,11,0.0,0
2020-04-09,Fulton,New York,US,15,1.0,0
2020-04-09,Genesee,New York,US,56,1.0,0
2020-04-09,Greene,New York,US,31,0.0,14
2020-04-09,Hamilton,New York,US,3,0.0,0
2020-04-09,Herkimer,New York,US,32,3.0,0
2020-04-09,Jefferson,New York,US,42,0.0,9
2020-04-09,Lewis,New York,US,6,3.0,0
2020-04-09,Livingston,New York,US,32,2.0,15
2020-04-09,Madison,New York,US,102,3.0,71
2020-04-09,Monroe,New York,US,698,38.0,275
2020-04-09,Montgomery,New York,US,28,1.0,0
2020-04-09,Nassau,New York,US,20140,633.0,232
2020-04-09,Niagara,New York,US,166,2.0,51
2020-04-09,Oneida,New York,US,162,2.0,30
2020-04-09,Onondaga,New York,US,442,7.0,154
2020-04-09,Ontario,New York,US,43,0.0,0
2020-04-09,Orange,New York,US,4309,115.0,0
2020-04-09,Orleans,New York,US,22,0.0,0
2020-04-09,Oswego,New York,US,38,2.0,18
2020-04-09,Otsego,New York,US,39,2.0,9
2020-04-09,Putnam,New York,US,438,21.0,0
2020-04-09,Rensselaer,New York,US,99,5.0,31
2020-04-09,Rockland,New York,US,6665,172.0,1
2020-04-09,Saratoga,New York,US,172,5.0,0
2020-04-09,Schenectady,New York,US,167,7.0,21
2020-04-09,Schoharie,New York,US,12,0.0,0
2020-04-09,Schuyler,New York,US,4,0.0,2
2020-04-09,Seneca,New York,US,15,0.0,0
2020-04-09,St. Lawrence,New York,US,76,1.0,0
2020-04-09,Steuben,New York,US,89,5.0,30
2020-04-09,Suffolk,New York,US,18980,362.0,449
2020-04-09,Sullivan,New York,US,296,6.0,0
2020-04-09,Tioga,New York,US,17,0.0,0
2020-04-09,Tompkins,New York,US,105,0.0,73
2020-04-09,Ulster,New York,US,462,8.0,0
2020-04-09,Warren,New York,US,40,0.0,0
2020-04-09,Washington,New York,US,25,1.0,7
2020-04-09,Wayne,New York,US,39,0.0,11
2020-04-09,Westchester,New York,US,17004,359.0,4376
2020-04-09,Wyoming,New York,US,29,1.0,5
2020-04-09,Yates,New York,US,2,0.0,1
2020-04-10,Albany,New York,US,426,8.0,0
2020-04-10,Allegany,New York,US,26,1.0,0
2020-04-10,Broome,New York,US,112,6.0,24
2020-04-10,Cattaraugus,New York,US,18,0.0,3
2020-04-10,Cayuga,New York,US,27,2.0,5
2020-04-10,Chautauqua,New York,US,23,3.0,12
2020-04-10,Chemung,New York,US,59,1.0,4
2020-04-10,Chenango,New York,US,60,0.0,7
2020-04-10,Clinton,New York,US,43,0.0,7
2020-04-10,Columbia,New York,US,74,4.0,32
2020-04-10,Cortland,New York,US,20,1.0,16
2020-04-10,Delaware,New York,US,39,1.0,7
2020-04-10,Dutchess,New York,US,1598,22.0,104
2020-04-10,Erie,New York,US,1498,54.0,410
2020-04-10,Essex,New York,US,10,0.0,0
2020-04-10,Franklin,New York,US,11,0.0,0
2020-04-10,Fulton,New York,US,18,2.0,0
2020-04-10,Genesee,New York,US,65,1.0,0
2020-04-10,Greene,New York,US,34,0.0,14
2020-04-10,Hamilton,New York,US,3,0.0,0
2020-04-10,Herkimer,New York,US,36,3.0,0
2020-04-10,Jefferson,New York,US,43,0.0,9
2020-04-10,Lewis,New York,US,6,3.0,0
2020-04-10,Livingston,New York,US,34,3.0,15
2020-04-10,Madison,New York,US,105,3.0,77
2020-04-10,Monroe,New York,US,742,44.0,341
2020-04-10,Montgomery,New York,US,29,2.0,0
2020-04-10,Nassau,New York,US,21512,723.0,232
2020-04-10,Niagara,New York,US,166,4.0,51
2020-04-10,Oneida,New York,US,172,2.0,30
2020-04-10,Onondaga,New York,US,456,7.0,176
2020-04-10,Ontario,New York,US,51,0.0,0
2020-04-10,Orange,New York,US,4640,129.0,0
2020-04-10,Orleans,New York,US,24,0.0,0
2020-04-10,Oswego,New York,US,42,2.0,20
2020-04-10,Otsego,New York,US,41,2.0,9
2020-04-10,Putnam,New York,US,487,22.0,0
2020-04-10,Rensselaer,New York,US,112,5.0,37
2020-04-10,Rockland,New York,US,7122,172.0,1
2020-04-10,Saratoga,New York,US,182,5.0,0
2020-04-10,Schenectady,New York,US,191,7.0,21
2020-04-10,Schoharie,New York,US,12,0.0,0
2020-04-10,Schuyler,New York,US,5,0.0,2
2020-04-10,Seneca,New York,US,15,0.0,0
2020-04-10,St. Lawrence,New York,US,78,1.0,0
2020-04-10,Steuben,New York,US,117,5.0,30
2020-04-10,Suffolk,New York,US,18980,414.0,449
2020-04-10,Sullivan,New York,US,318,6.0,0
2020-04-10,Tioga,New York,US,18,0.0,0
2020-04-10,Tompkins,New York,US,112,0.0,82
2020-04-10,Ulster,New York,US,530,9.0,0
2020-04-10,Warren,New York,US,43,0.0,0
2020-04-10,Washington,New York,US,26,1.0,7
2020-04-10,Wayne,New York,US,41,0.0,12
2020-04-10,Westchester,New York,US,18077,389.0,4376
2020-04-10,Wyoming,New York,US,30,1.0,5
2020-04-10,Yates,New York,US,2,0.0,1
2020-04-11,Albany,New York,US,446,9.0,0
2020-04-11,Allegany,New York,US,26,1.0,0
2020-04-11,Broome,New York,US,117,6.0,24
2020-04-11,Cattaraugus,New York,US,19,0.0,3
2020-04-11,Cayuga,New York,US,28,2.0,5
2020-04-11,Chautauqua,New York,US,23,3.0,12
2020-04-11,Chemung,New York,US,60,1.0,4
2020-04-11,Chenango,New York,US,61,0.0,7
2020-04-11,Clinton,New York,US,43,0.0,7
2020-04-11,Columbia,New York,US,77,6.0,32
2020-04-11,Cortland,New York,US,21,1.0,15
2020-04-11,Delaware,New York,US,39,1.0,7
2020-04-11,Dutchess,New York,US,1744,23.0,104
2020-04-11,Erie,New York,US,1558,57.0,430
2020-04-11,Essex,New York,US,12,0.0,0
2020-04-11,Franklin,New York,US,11,0.0,0
2020-04-11,Fulton,New York,US,21,2.0,0
2020-04-11,Genesee,New York,US,67,1.0,0
2020-04-11,Greene,New York,US,37,0.0,14
2020-04-11,Hamilton,New York,US,3,0.0,0
2020-04-11,Herkimer,New York,US,37,3.0,0
2020-04-11,Jefferson,New York,US,44,0.0,9
2020-04-11,Lewis,New York,US,6,3.0,0
2020-04-11,Livingston,New York,US,34,2.0,15
2020-04-11,Madison,New York,US,105,2.0,77
2020-04-11,Monroe,New York,US,767,43.0,341
2020-04-11,Montgomery,New York,US,29,2.0,0
2020-04-11,Nassau,New York,US,22584,723.0,232
2020-04-11,Niagara,New York,US,194,6.0,51
2020-04-11,Oneida,New York,US,183,2.0,31
2020-04-11,Onondaga,New York,US,456,8.0,176
2020-04-11,Ontario,New York,US,56,0.0,0
2020-04-11,Orange,New York,US,4847,132.0,0
2020-04-11,Orleans,New York,US,24,0.0,0
2020-04-11,Oswego,New York,US,42,2.0,20
2020-04-11,Otsego,New York,US,43,2.0,9
2020-04-11,Putnam,New York,US,494,26.0,0
2020-04-11,Rensselaer,New York,US,119,5.0,46
2020-04-11,Rockland,New York,US,7477,200.0,1
2020-04-11,Saratoga,New York,US,187,5.0,0
2020-04-11,Schenectady,New York,US,194,7.0,21
2020-04-11,Schoharie,New York,US,12,0.0,0
2020-04-11,Schuyler,New York,US,5,0.0,2
2020-04-11,Seneca,New York,US,16,1.0,0
2020-04-11,St. Lawrence,New York,US,80,1.0,0
2020-04-11,Steuben,New York,US,119,5.0,30
2020-04-11,Suffolk,New York,US,19883,458.0,449
2020-04-11,Sullivan,New York,US,340,6.0,0
2020-04-11,Tioga,New York,US,19,0.0,0
2020-04-11,Tompkins,New York,US,108,0.0,82
2020-04-11,Ulster,New York,US,589,10.0,0
2020-04-11,Warren,New York,US,44,0.0,0
2020-04-11,Washington,New York,US,31,1.0,7
2020-04-11,Wayne,New York,US,42,0.0,12
2020-04-11,Westchester,New York,US,18729,461.0,4376
2020-04-11,Wyoming,New York,US,31,1.0,5
2020-04-11,Yates,New York,US,2,0.0,1
2020-04-12,Albany,New York,US,446,9.0,0
2020-04-12,Allegany,New York,US,26,1.0,0
2020-04-12,Broome,New York,US,117,6.0,24
2020-04-12,Cattaraugus,New York,US,19,0.0,3
2020-04-12,Cayuga,New York,US,28,2.0,5
2020-04-12,Chautauqua,New York,US,23,3.0,12
2020-04-12,Chemung,New York,US,60,1.0,4
2020-04-12,Chenango,New York,US,61,0.0,7
2020-04-12,Clinton,New York,US,43,0.0,7
2020-04-12,Columbia,New York,US,77,6.0,32
2020-04-12,Cortland,New York,US,21,1.0,15
2020-04-12,Delaware,New York,US,39,1.0,7
2020-04-12,Dutchess,New York,US,1744,23.0,104
2020-04-12,Erie,New York,US,1558,57.0,430
2020-04-12,Essex,New York,US,12,0.0,0
2020-04-12,Franklin,New York,US,11,0.0,0
2020-04-12,Fulton,New York,US,21,2.0,0
2020-04-12,Genesee,New York,US,67,1.0,0
2020-04-12,Greene,New York,US,37,0.0,14
2020-04-12,Hamilton,New York,US,3,0.0,0
2020-04-12,Herkimer,New York,US,37,3.0,0
2020-04-12,Jefferson,New York,US,44,0.0,9
2020-04-12,Lewis,New York,US,6,3.0,0
2020-04-12,Livingston,New York,US,34,2.0,15
2020-04-12,Madison,New York,US,105,2.0,77
2020-04-12,Monroe,New York,US,767,43.0,341
2020-04-12,Montgomery,New York,US,29,2.0,0
2020-04-12,Nassau,New York,US,22584,723.0,232
2020-04-12,Niagara,New York,US,194,6.0,51
2020-04-12,Oneida,New York,US,183,2.0,31
2020-04-12,Onondaga,New York,US,456,8.0,176
2020-04-12,Ontario,New York,US,56,0.0,0
2020-04-12,Orange,New York,US,4847,132.0,0
2020-04-12,Orleans,New York,US,24,0.0,0
2020-04-12,Oswego,New York,US,42,2.0,20
2020-04-12,Otsego,New York,US,43,2.0,9
2020-04-12,Putnam,New York,US,494,26.0,0
2020-04-12,Rensselaer,New York,US,119,5.0,46
2020-04-12,Rockland,New York,US,7477,200.0,1
2020-04-12,Saratoga,New York,US,187,5.0,0
2020-04-12,Schenectady,New York,US,194,7.0,21
2020-04-12,Schoharie,New York,US,12,0.0,0
2020-04-12,Schuyler,New York,US,5,0.0,2
2020-04-12,Seneca,New York,US,16,1.0,0
2020-04-12,St. Lawrence,New York,US,80,1.0,0
2020-04-12,Steuben,New York,US,119,5.0,30
2020-04-12,Suffolk,New York,US,19883,458.0,449
2020-04-12,Sullivan,New York,US,340,6.0,0
2020-04-12,Tioga,New York,US,19,0.0,0
2020-04-12,Tompkins,New York,US,108,0.0,82
2020-04-12,Ulster,New York,US,589,10.0,0
2020-04-12,Warren,New York,US,44,0.0,0
2020-04-12,Washington,New York,US,31,1.0,7
2020-04-12,Wayne,New York,US,42,0.0,12
2020-04-12,Westchester,New York,US,18729,461.0,4376
2020-04-12,Wyoming,New York,US,31,1.0,5
2020-04-12,Yates,New York,US,2,0.0,1
2020-04-13,Albany,New York,US,499,10.0,0
2020-04-13,Allegany,New York,US,26,1.0,0
2020-04-13,Broome,New York,US,133,6.0,24
2020-04-13,Cattaraugus,New York,US,28,0.0,3
2020-04-13,Cayuga,New York,US,30,2.0,5
2020-04-13,Chautauqua,New York,US,24,1.0,13
2020-04-13,Chemung,New York,US,60,1.0,4
2020-04-13,Chenango,New York,US,65,0.0,7
2020-04-13,Clinton,New York,US,44,3.0,7
2020-04-13,Columbia,New York,US,80,8.0,32
2020-04-13,Cortland,New York,US,24,1.0,16
2020-04-13,Delaware,New York,US,42,1.0,7
2020-04-13,Dutchess,New York,US,1838,31.0,104
2020-04-13,Erie,New York,US,1624,81.0,479
2020-04-13,Essex,New York,US,12,0.0,0
2020-04-13,Franklin,New York,US,12,0.0,0
2020-04-13,Fulton,New York,US,21,2.0,0
2020-04-13,Genesee,New York,US,71,1.0,0
2020-04-13,Greene,New York,US,45,0.0,14
2020-04-13,Hamilton,New York,US,3,0.0,0
2020-04-13,Herkimer,New York,US,38,3.0,0
2020-04-13,Jefferson,New York,US,46,0.0,9
2020-04-13,Lewis,New York,US,6,3.0,0
2020-04-13,Livingston,New York,US,35,1.0,20
2020-04-13,Madison,New York,US,110,2.0,77
2020-04-13,Monroe,New York,US,823,47.0,434
2020-04-13,Montgomery,New York,US,29,2.0,0
2020-04-13,Nassau,New York,US,24358,910.0,232
2020-04-13,Niagara,New York,US,205,9.0,51
2020-04-13,Oneida,New York,US,206,2.0,42
2020-04-13,Onondaga,New York,US,481,9.0,197
2020-04-13,Ontario,New York,US,57,1.0,0
2020-04-13,Orange,New York,US,5598,171.0,0
2020-04-13,Orleans,New York,US,26,0.0,0
2020-04-13,Oswego,New York,US,44,2.0,22
2020-04-13,Otsego,New York,US,43,2.0,9
2020-04-13,Putnam,New York,US,502,30.0,0
2020-04-13,Rensselaer,New York,US,119,5.0,46
2020-04-13,Rockland,New York,US,7965,200.0,1
2020-04-13,Saratoga,New York,US,201,6.0,0
2020-04-13,Schenectady,New York,US,204,8.0,21
2020-04-13,Schoharie,New York,US,12,1.0,0
2020-04-13,Schuyler,New York,US,5,0.0,2
2020-04-13,Seneca,New York,US,16,1.0,0
2020-04-13,St. Lawrence,New York,US,89,1.0,0
2020-04-13,Steuben,New York,US,123,7.0,30
2020-04-13,Suffolk,New York,US,21643,568.0,449
2020-04-13,Sullivan,New York,US,380,6.0,0
2020-04-13,Tioga,New York,US,20,0.0,0
2020-04-13,Tompkins,New York,US,110,0.0,83
2020-04-13,Ulster,New York,US,655,12.0,0
2020-04-13,Warren,New York,US,48,1.0,0
2020-04-13,Washington,New York,US,37,2.0,7
2020-04-13,Wayne,New York,US,42,0.0,12
2020-04-13,Westchester,New York,US,19786,557.0,4376
2020-04-13,Wyoming,New York,US,31,4.0,5
2020-04-13,Yates,New York,US,4,0.0,1
2020-04-13,Total ,New York,US,88596,2751.0,6836
2020-04-14,Albany,New York,US,535,13.0,0
2020-04-14,Allegany,New York,US,28,1.0,0
2020-04-14,Broome,New York,US,146,8.0,29
2020-04-14,Cattaraugus,New York,US,32,0.0,5
2020-04-14,Cayuga,New York,US,33,2.0,5
2020-04-14,Chautauqua,New York,US,24,3.0,18
2020-04-14,Chemung,New York,US,64,1.0,10
2020-04-14,Chenango,New York,US,68,0.0,7
2020-04-14,Clinton,New York,US,45,3.0,29
2020-04-14,Columbia,New York,US,84,9.0,40
2020-04-14,Cortland,New York,US,25,1.0,17
2020-04-14,Delaware,New York,US,45,1.0,12
2020-04-14,Dutchess,New York,US,1934,34.0,196
2020-04-14,Erie,New York,US,1730,94.0,479
2020-04-14,Essex,New York,US,12,0.0,8
2020-04-14,Franklin,New York,US,13,0.0,4
2020-04-14,Fulton,New York,US,22,2.0,0
2020-04-14,Genesee,New York,US,76,1.0,20
2020-04-14,Greene,New York,US,66,0.0,34
2020-04-14,Hamilton,New York,US,3,0.0,0
2020-04-14,Herkimer,New York,US,39,3.0,0
2020-04-14,Jefferson,New York,US,47,0.0,9
2020-04-14,Lewis,New York,US,7,3.0,0
2020-04-14,Livingston,New York,US,37,1.0,22
2020-04-14,Madison,New York,US,110,2.0,83
2020-04-14,Monroe,New York,US,850,53.0,483
2020-04-14,Montgomery,New York,US,32,2.0,10
2020-04-14,Nassau,New York,US,25520,1001.0,764
2020-04-14,Niagara,New York,US,216,10.0,89
2020-04-14,Oneida,New York,US,229,2.0,53
2020-04-14,Onondaga,New York,US,537,11.0,268
2020-04-14,Ontario,New York,US,61,1.0,0
2020-04-14,Orange,New York,US,5830,178.0,0
2020-04-14,Orleans,New York,US,31,0.0,7
2020-04-14,Oswego,New York,US,47,2.0,30
2020-04-14,Otsego,New York,US,44,2.0,19
2020-04-14,Putnam,New York,US,558,31.0,0
2020-04-14,Rensselaer,New York,US,140,6.0,49
2020-04-14,Rockland,New York,US,8335,241.0,1
2020-04-14,Saratoga,New York,US,224,6.0,121
2020-04-14,Schenectady,New York,US,235,8.0,63
2020-04-14,Schoharie,New York,US,20,1.0,0
2020-04-14,Schuyler,New York,US,8,0.0,6
2020-04-14,Seneca,New York,US,18,2.0,0
2020-04-14,St. Lawrence,New York,US,92,1.0,0
2020-04-14,Steuben,New York,US,147,8.0,44
2020-04-14,Suffolk,New York,US,22634,608.0,1138
2020-04-14,Sullivan,New York,US,415,6.0,296
2020-04-14,Tioga,New York,US,24,0.0,13
2020-04-14,Tompkins,New York,US,113,0.0,87
2020-04-14,Ulster,New York,US,716,13.0,0
2020-04-14,Warren,New York,US,77,2.0,0
2020-04-14,Washington,New York,US,40,3.0,14
2020-04-14,Wayne,New York,US,48,1.0,16
2020-04-14,Westchester,New York,US,20191,596.0,4376
2020-04-14,Wyoming,New York,US,32,4.0,5
2020-04-14,Yates,New York,US,6,0.0,2
2020-04-14,Total ,New York,US,92111,2936.0,8981
2020-03-19,Anne Arundel,Maryland,US,5,0.0,0
2020-03-19,Baltimore,Maryland,US,12,0.0,0
2020-03-19,Baltimore City,Maryland,US,8,0.0,0
2020-03-19,Carroll,Maryland,US,2,0.0,0
2020-03-19,Calvert,Maryland,US,1,0.0,0
2020-03-19,Charles,Maryland,US,2,0.0,0
2020-03-19,Frederick,Maryland,US,1,0.0,0
2020-03-19,Harford,Maryland,US,3,0.0,0
2020-03-19,Howard,Maryland,US,16,0.0,0
2020-03-19,Montgomery,Maryland,US,33,0.0,3
2020-03-19,Prince George's,Maryland,US,23,1.0,0
2020-03-19,Talbot,Maryland,US,1,0.0,0
2020-03-19,Wicomico,Maryland,US,1,0.0,0
2020-03-20,Allegany,Maryland,US,0,0.0,0
2020-03-20,Anne Arundel,Maryland,US,10,0.0,0
2020-03-20,Baltimore County,Maryland,US,13,0.0,0
2020-03-20,Baltimore City,Maryland,US,11,0.0,0
2020-03-20,Calvert,Maryland,US,1,0.0,0
2020-03-20,Caroline,Maryland,US,0,0.0,0
2020-03-20,Carroll,Maryland,US,4,0.0,0
2020-03-20,Cecil,Maryland,US,0,0.0,0
2020-03-20,Charles,Maryland,US,2,0.0,0
2020-03-20,Dorchester,Maryland,US,0,0.0,0
2020-03-20,Frederick,Maryland,US,1,0.0,0
2020-03-20,Garrett,Maryland,US,0,0.0,0
2020-03-20,Harford,Maryland,US,5,0.0,0
2020-03-20,Howard,Maryland,US,18,0.0,0
2020-03-20,Kent,Maryland,US,0,0.0,0
2020-03-20,Montgomery,Maryland,US,51,0.0,3
2020-03-20,Prince George's,Maryland,US,31,1.0,0
2020-03-20,Queen Anne's,Maryland,US,0,0.0,0
2020-03-20,St. Mary's,Maryland,US,0,0.0,0
2020-03-20,Somerset,Maryland,US,0,0.0,0
2020-03-20,Talbot,Maryland,US,1,0.0,0
2020-03-20,Washington,Maryland,US,0,0.0,0
2020-03-20,Wicomico,Maryland,US,1,0.0,0
2020-03-21,Allegany County Library System,Maryland,US,March 14,March 29,[64]
2020-03-21,Anne Arundel County Public Library,Maryland,US,March 13,March 29,[65][66]
2020-03-21,Baltimore County Public Library,Maryland,US,March 16,March 29,[65][67]
2020-03-21,Enoch Pratt Free Library,Maryland,US,March 13,March 30,[65][68]
2020-03-21,Calvert Library,Maryland,US,March 16,March 27,[69]
2020-03-21,Caroline County Public Library,Maryland,US,March 16,March 28,[70]
2020-03-21,Carroll County Public Library,Maryland,US,March 14,March 29,[65][71]
2020-03-21,Cecil County Public Library,Maryland,US,March 15,March 29,[65][72]
2020-03-21,Charles County Public Library,Maryland,US,March 13,March 28,[73]
2020-03-21,Dorchester County Public Library,Maryland,US,March 14,March 28,[74]
2020-03-21,Frederick County Public Library,Maryland,US,March 16,March 27,[69]
2020-03-21,Ruth Enlow Library of Garrett County,Maryland,US,March 16,March 30,[75]
2020-03-21,Harford County Public Library,Maryland,US,March 15,March 31,[65][76]
2020-03-21,Howard County Library System,Maryland,US,March 16,March 27,[65][69]
2020-03-21,Kent County Public Library,Maryland,US,March 16,March 28,[77]
2020-03-21,Montgomery County Public Libraries,Maryland,US,March 16,March 27,[69]
2020-03-21,Prince George's County Memorial Library System,Maryland,US,March 16,March 27,[69]
2020-03-21,Queen Anne's County Library,Maryland,US,March 15,March 29,[78]
2020-03-21,St. Mary's County Library,Maryland,US,March 13,March 29,[69]
2020-03-21,Somerset County Library System,Maryland,US,March 16,March 28,[79]
2020-03-21,Talbot County Free Library,Maryland,US,March 16,March 28,[80]
2020-03-21,Washington County Free Library,Maryland,US,March 13,March 28,[81]
2020-03-22,Anne Arundel,Maryland,US,18,0,0
2020-03-22,Baltimore,Maryland,US,28,1,0
2020-03-22,Baltimore City,Maryland,US,24,0,0
2020-03-22,Calvert,Maryland,US,2,0,0
2020-03-22,Caroline,Maryland,US,1,0,0
2020-03-22,Carroll,Maryland,US,4,0,0
2020-03-22,Cecil,Maryland,US,1,0,0
2020-03-22,Charles,Maryland,US,5,0,0
2020-03-22,Frederick,Maryland,US,1,0,0
2020-03-22,Harford,Maryland,US,5,0,0
2020-03-22,Howard,Maryland,US,24,0,0
2020-03-22,Montgomery,Maryland,US,83,1,3
2020-03-22,Prince George's,Maryland,US,40,1,0
2020-03-22,St. Mary's,Maryland,US,1,0,0
2020-03-22,Somerset,Maryland,US,1,0,0
2020-03-22,Talbot,Maryland,US,1,0,0
2020-03-22,Washington,Maryland,US,1,0,0
2020-03-22,Wicomico,Maryland,US,2,0,0
2020-03-23,Anne Arundel,Maryland,US,20,0,0
2020-03-23,Baltimore,Maryland,US,35,1,0
2020-03-23,Baltimore City,Maryland,US,31,0,0
2020-03-23,Calvert,Maryland,US,1,0,0
2020-03-23,Caroline,Maryland,US,1,0,0
2020-03-23,Carroll,Maryland,US,5,0,0
2020-03-23,Cecil,Maryland,US,1,0,0
2020-03-23,Charles,Maryland,US,5,0,0
2020-03-23,Frederick,Maryland,US,4,0,0
2020-03-23,Garrett,Maryland,US,3,0,0
2020-03-23,Harford,Maryland,US,5,0,0
2020-03-23,Howard,Maryland,US,26,0,0
2020-03-23,Montgomery,Maryland,US,94,1,3
2020-03-23,Prince George's,Maryland,US,47,1,0
2020-03-23,Queen Anne's,Maryland,US,1,0,0
2020-03-23,St. Mary's,Maryland,US,1,0,0
2020-03-23,Somerset,Maryland,US,1,0,0
2020-03-23,Talbot,Maryland,US,1,0,0
2020-03-23,Washington,Maryland,US,2,0,0
2020-03-23,Wicomico,Maryland,US,4,0,0
2020-03-24,Anne Arundel,Maryland,US,24,0,0
2020-03-24,Baltimore,Maryland,US,42,1,0
2020-03-24,Baltimore City,Maryland,US,41,0,0
2020-03-24,Calvert,Maryland,US,3,0,0
